tournament_sheet,map_name,team_name,player_name,position,hero_name,pick_count,total_scope_picks,pick_rate
North America - Stage 1,Suravasa,Disguised,Rokit,DPS,Symmetra,1,3,0.3333
North America - Stage 1,Suravasa,Disguised,Rokit,DPS,Tracer,1,3,0.3333
North America - Stage 1,Suravasa,Disguised,Rokit,DPS,Vendetta,1,3,0.3333
North America - Stage 1,Suravasa,Disguised,Scyle,Support,Baptiste,1,2,0.5
North America - Stage 1,Suravasa,Disguised,Scyle,Support,Juno,1,2,0.5
North America - Stage 1,Suravasa,Disguised,Tred,Tank,D.Va,2,3,0.6667
North America - Stage 1,Suravasa,Disguised,Tred,Tank,Wrecking Ball,1,3,0.3333
North America - Stage 1,Suravasa,Extinction,Grapes,Support,Lúcio,3,4,0.75
North America - Stage 1,Suravasa,Extinction,Grapes,Support,Kiriko,1,4,0.25
North America - Stage 1,Suravasa,Extinction,Ryan,DPS,Tracer,4,7,0.5714
North America - Stage 1,Suravasa,Extinction,Ryan,DPS,Symmetra,3,7,0.4286
North America - Stage 1,Suravasa,Extinction,pdk,DPS,Emre,3,5,0.6
North America - Stage 1,Suravasa,Extinction,pdk,DPS,Sojourn,2,5,0.4
North America - Stage 1,Suravasa,Extinction,scuffed,Support,Kiriko,3,6,0.5
North America - Stage 1,Suravasa,Extinction,scuffed,Support,Juno,2,6,0.3333
North America - Stage 1,Suravasa,Extinction,scuffed,Support,Lúcio,1,6,0.1667
North America - Stage 1,Suravasa,Extinction,sniper,Tank,D.Va,4,5,0.8
North America - Stage 1,Suravasa,Extinction,sniper,Tank,Sigma,1,5,0.2
North America - Stage 1,Suravasa,LuneX Gaming,NenWhy,Support,Lúcio,3,5,0.6
North America - Stage 1,Suravasa,LuneX Gaming,NenWhy,Support,Kiriko,1,5,0.2
North America - Stage 1,Suravasa,LuneX Gaming,NenWhy,Support,Juno,1,5,0.2
North America - Stage 1,Suravasa,LuneX Gaming,Zeb,Tank,Domina,2,4,0.5
North America - Stage 1,Suravasa,LuneX Gaming,Zeb,Tank,Orisa,2,4,0.5
North America - Stage 1,Suravasa,LuneX Gaming,xomba,DPS,Tracer,2,5,0.4
North America - Stage 1,Suravasa,LuneX Gaming,xomba,DPS,Vendetta,2,5,0.4
North America - Stage 1,Suravasa,LuneX Gaming,xomba,DPS,Symmetra,1,5,0.2
North America - Stage 1,Suravasa,LuneX Gaming,xten,DPS,Sojourn,3,5,0.6
North America - Stage 1,Suravasa,LuneX Gaming,xten,DPS,Emre,2,5,0.4
North America - Stage 1,Suravasa,LuneX Gaming,zzz,Support,Kiriko,3,7,0.4286
North America - Stage 1,Suravasa,LuneX Gaming,zzz,Support,Juno,2,7,0.2857
North America - Stage 1,Suravasa,LuneX Gaming,zzz,Support,Lúcio,1,7,0.1429
North America - Stage 1,Suravasa,LuneX Gaming,zzz,Support,Zenyatta,1,7,0.1429
North America - Stage 1,Suravasa,Spacestation Gaming,Admiral,Support,Lúcio,4,5,0.8
North America - Stage 1,Suravasa,Spacestation Gaming,Admiral,Support,Brigitte,1,5,0.2
North America - Stage 1,Suravasa,Spacestation Gaming,Hawk,Tank,D.Va,3,9,0.3333
North America - Stage 1,Suravasa,Spacestation Gaming,Hawk,Tank,Orisa,2,9,0.2222
North America - Stage 1,Suravasa,Spacestation Gaming,Hawk,Tank,Hazard,1,9,0.1111
North America - Stage 1,Suravasa,Spacestation Gaming,Hawk,Tank,Sigma,1,9,0.1111
North America - Stage 1,Suravasa,Spacestation Gaming,Hawk,Tank,Mauga,1,9,0.1111
North America - Stage 1,Suravasa,Spacestation Gaming,Hawk,Tank,Zarya,1,9,0.1111
North America - Stage 1,Suravasa,Spacestation Gaming,Lethal,DPS,Emre,3,9,0.3333
North America - Stage 1,Suravasa,Spacestation Gaming,Lethal,DPS,Sojourn,3,9,0.3333
North America - Stage 1,Suravasa,Spacestation Gaming,Lethal,DPS,Tracer,2,9,0.2222
North America - Stage 1,Suravasa,Spacestation Gaming,Lethal,DPS,Cassidy,1,9,0.1111
North America - Stage 1,Suravasa,Spacestation Gaming,Sugarfree,DPS,Symmetra,4,7,0.5714
North America - Stage 1,Suravasa,Spacestation Gaming,Sugarfree,DPS,Tracer,2,7,0.2857
North America - Stage 1,Suravasa,Spacestation Gaming,Sugarfree,DPS,Pharah,1,7,0.1429
North America - Stage 1,Suravasa,Spacestation Gaming,UltraViolet,Support,Kiriko,4,6,0.6667
North America - Stage 1,Suravasa,Spacestation Gaming,UltraViolet,Support,Juno,2,6,0.3333
North America - Stage 1,Suravasa,Team Liquid,Escanor,Support,Juno,2,3,0.6667
North America - Stage 1,Suravasa,Team Liquid,Escanor,Support,Kiriko,1,3,0.3333
North America - Stage 1,Suravasa,Team Liquid,Infekted,Tank,Wrecking Ball,2,7,0.2857
North America - Stage 1,Suravasa,Team Liquid,Infekted,Tank,Orisa,2,7,0.2857
North America - Stage 1,Suravasa,Team Liquid,Infekted,Tank,Ramattra,1,7,0.1429
North America - Stage 1,Suravasa,Team Liquid,Infekted,Tank,Sigma,1,7,0.1429
North America - Stage 1,Suravasa,Team Liquid,Infekted,Tank,Mauga,1,7,0.1429
North America - Stage 1,Suravasa,Team Liquid,TR33,DPS,Emre,3,6,0.5
North America - Stage 1,Suravasa,Team Liquid,TR33,DPS,Sombra,1,6,0.1667
North America - Stage 1,Suravasa,Team Liquid,TR33,DPS,Tracer,1,6,0.1667
North America - Stage 1,Suravasa,Team Liquid,TR33,DPS,Symmetra,1,6,0.1667
North America - Stage 1,Suravasa,Team Liquid,Vega,Support,Brigitte,2,3,0.6667
North America - Stage 1,Suravasa,Team Liquid,Vega,Support,Lúcio,1,3,0.3333
North America - Stage 1,Suravasa,Team Liquid,Zeruhh,DPS,Tracer,3,7,0.4286
North America - Stage 1,Suravasa,Team Liquid,Zeruhh,DPS,Symmetra,3,7,0.4286
North America - Stage 1,Suravasa,Team Liquid,Zeruhh,DPS,Genji,1,7,0.1429
North America - Stage 1,Watchpoint: Gibraltar,Dallas Fuel,Cjay,Support,Kiriko,2,3,0.6667
North America - Stage 1,Watchpoint: Gibraltar,Dallas Fuel,Cjay,Support,Ana,1,3,0.3333
North America - Stage 1,Watchpoint: Gibraltar,Dallas Fuel,Kellan,Tank,Winston,2,4,0.5
North America - Stage 1,Watchpoint: Gibraltar,Dallas Fuel,Kellan,Tank,D.Va,1,4,0.25
North America - Stage 1,Watchpoint: Gibraltar,Dallas Fuel,Kellan,Tank,Wrecking Ball,1,4,0.25
North America - Stage 1,Watchpoint: Gibraltar,Dallas Fuel,Kronik,DPS,Widowmaker,3,5,0.6
North America - Stage 1,Watchpoint: Gibraltar,Dallas Fuel,Kronik,DPS,Cassidy,2,5,0.4
North America - Stage 1,Watchpoint: Gibraltar,Dallas Fuel,Lukemino,Support,Brigitte,1,6,0.1667
North America - Stage 1,Watchpoint: Gibraltar,Dallas Fuel,Lukemino,Support,Kiriko,1,6,0.1667
North America - Stage 1,Watchpoint: Gibraltar,Dallas Fuel,Lukemino,Support,Illari,1,6,0.1667
North America - Stage 1,Watchpoint: Gibraltar,Dallas Fuel,Lukemino,Support,Lúcio,1,6,0.1667
North America - Stage 1,Watchpoint: Gibraltar,Dallas Fuel,Lukemino,Support,Ana,1,6,0.1667
North America - Stage 1,Watchpoint: Gibraltar,Dallas Fuel,Lukemino,Support,Jetpack Cat,1,6,0.1667
North America - Stage 1,Watchpoint: Gibraltar,Dallas Fuel,Seonjun,DPS,Tracer,2,4,0.5
North America - Stage 1,Watchpoint: Gibraltar,Dallas Fuel,Seonjun,DPS,Vendetta,1,4,0.25
North America - Stage 1,Watchpoint: Gibraltar,Dallas Fuel,Seonjun,DPS,Genji,1,4,0.25
North America - Stage 1,Watchpoint: Gibraltar,Disguised,Lep,Support,Lúcio,1,1,1.0
North America - Stage 1,Watchpoint: Gibraltar,Disguised,PGE,DPS,Emre,1,3,0.3333
North America - Stage 1,Watchpoint: Gibraltar,Disguised,PGE,DPS,Cassidy,1,3,0.3333
North America - Stage 1,Watchpoint: Gibraltar,Disguised,PGE,DPS,Widowmaker,1,3,0.3333
North America - Stage 1,Watchpoint: Gibraltar,Disguised,Rokit,DPS,Vendetta,1,1,1.0
North America - Stage 1,Watchpoint: Gibraltar,Disguised,Scyle,Support,Kiriko,1,1,1.0
North America - Stage 1,Watchpoint: Gibraltar,Disguised,Tred,Tank,D.Va,1,3,0.3333
North America - Stage 1,Watchpoint: Gibraltar,Disguised,Tred,Tank,Doomfist,1,3,0.3333
North America - Stage 1,Watchpoint: Gibraltar,Disguised,Tred,Tank,Winston,1,3,0.3333
North America - Stage 1,Watchpoint: Gibraltar,Extinction,Grapes,Support,Wuyang,1,3,0.3333
North America - Stage 1,Watchpoint: Gibraltar,Extinction,Grapes,Support,Lúcio,1,3,0.3333
North America - Stage 1,Watchpoint: Gibraltar,Extinction,Grapes,Support,Jetpack Cat,1,3,0.3333
North America - Stage 1,Watchpoint: Gibraltar,Extinction,Ryan,DPS,Tracer,1,1,1.0
North America - Stage 1,Watchpoint: Gibraltar,Extinction,pdk,DPS,Freja,1,3,0.3333
North America - Stage 1,Watchpoint: Gibraltar,Extinction,pdk,DPS,Cassidy,1,3,0.3333
North America - Stage 1,Watchpoint: Gibraltar,Extinction,pdk,DPS,Sojourn,1,3,0.3333
North America - Stage 1,Watchpoint: Gibraltar,Extinction,scuffed,Support,Kiriko,1,1,1.0
North America - Stage 1,Watchpoint: Gibraltar,Extinction,sniper,Tank,Wrecking Ball,1,2,0.5
North America - Stage 1,Watchpoint: Gibraltar,Extinction,sniper,Tank,Sigma,1,2,0.5
North America - Stage 1,Watchpoint: Gibraltar,LuneX Gaming,NenWhy,Support,Brigitte,3,9,0.3333
North America - Stage 1,Watchpoint: Gibraltar,LuneX Gaming,NenWhy,Support,Lúcio,3,9,0.3333
North America - Stage 1,Watchpoint: Gibraltar,LuneX Gaming,NenWhy,Support,Illari,2,9,0.2222
North America - Stage 1,Watchpoint: Gibraltar,LuneX Gaming,NenWhy,Support,Jetpack Cat,1,9,0.1111
North America - Stage 1,Watchpoint: Gibraltar,LuneX Gaming,Zeb,Tank,Doomfist,2,4,0.5
North America - Stage 1,Watchpoint: Gibraltar,LuneX Gaming,Zeb,Tank,Wrecking Ball,2,4,0.5
North America - Stage 1,Watchpoint: Gibraltar,LuneX Gaming,xomba,DPS,Tracer,4,5,0.8
North America - Stage 1,Watchpoint: Gibraltar,LuneX Gaming,xomba,DPS,Symmetra,1,5,0.2
North America - Stage 1,Watchpoint: Gibraltar,LuneX Gaming,xten,DPS,Freja,3,7,0.4286
North America - Stage 1,Watchpoint: Gibraltar,LuneX Gaming,xten,DPS,Emre,2,7,0.2857
North America - Stage 1,Watchpoint: Gibraltar,LuneX Gaming,xten,DPS,Widowmaker,1,7,0.1429
North America - Stage 1,Watchpoint: Gibraltar,LuneX Gaming,xten,DPS,Cassidy,1,7,0.1429
North America - Stage 1,Watchpoint: Gibraltar,LuneX Gaming,zzz,Support,Kiriko,4,4,1.0
North America - Stage 1,Watchpoint: Gibraltar,Spacestation Gaming,Admiral,Support,Lúcio,4,5,0.8
North America - Stage 1,Watchpoint: Gibraltar,Spacestation Gaming,Admiral,Support,Kiriko,1,5,0.2
North America - Stage 1,Watchpoint: Gibraltar,Spacestation Gaming,Hawk,Tank,D.Va,3,6,0.5
North America - Stage 1,Watchpoint: Gibraltar,Spacestation Gaming,Hawk,Tank,Sigma,1,6,0.1667
North America - Stage 1,Watchpoint: Gibraltar,Spacestation Gaming,Hawk,Tank,Ramattra,1,6,0.1667
North America - Stage 1,Watchpoint: Gibraltar,Spacestation Gaming,Hawk,Tank,Zarya,1,6,0.1667
North America - Stage 1,Watchpoint: Gibraltar,Spacestation Gaming,Lethal,DPS,Emre,3,10,0.3
North America - Stage 1,Watchpoint: Gibraltar,Spacestation Gaming,Lethal,DPS,Widowmaker,3,10,0.3
North America - Stage 1,Watchpoint: Gibraltar,Spacestation Gaming,Lethal,DPS,Cassidy,2,10,0.2
North America - Stage 1,Watchpoint: Gibraltar,Spacestation Gaming,Lethal,DPS,Sojourn,2,10,0.2
North America - Stage 1,Watchpoint: Gibraltar,Spacestation Gaming,Sugarfree,DPS,Tracer,3,8,0.375
North America - Stage 1,Watchpoint: Gibraltar,Spacestation Gaming,Sugarfree,DPS,Symmetra,3,8,0.375
North America - Stage 1,Watchpoint: Gibraltar,Spacestation Gaming,Sugarfree,DPS,Vendetta,1,8,0.125
North America - Stage 1,Watchpoint: Gibraltar,Spacestation Gaming,Sugarfree,DPS,Genji,1,8,0.125
North America - Stage 1,Watchpoint: Gibraltar,Spacestation Gaming,UltraViolet,Support,Kiriko,4,7,0.5714
North America - Stage 1,Watchpoint: Gibraltar,Spacestation Gaming,UltraViolet,Support,Wuyang,3,7,0.4286
North America - Stage 1,Watchpoint: Gibraltar,Team Liquid,Coluge,Tank,D.Va,1,1,1.0
North America - Stage 1,Watchpoint: Gibraltar,Team Liquid,Escanor,Support,Kiriko,5,6,0.8333
North America - Stage 1,Watchpoint: Gibraltar,Team Liquid,Escanor,Support,Ana,1,6,0.1667
North America - Stage 1,Watchpoint: Gibraltar,Team Liquid,Infekted,Tank,Winston,2,6,0.3333
North America - Stage 1,Watchpoint: Gibraltar,Team Liquid,Infekted,Tank,Wrecking Ball,2,6,0.3333
North America - Stage 1,Watchpoint: Gibraltar,Team Liquid,Infekted,Tank,D.Va,2,6,0.3333
North America - Stage 1,Watchpoint: Gibraltar,Team Liquid,TR33,DPS,Widowmaker,3,12,0.25
North America - Stage 1,Watchpoint: Gibraltar,Team Liquid,TR33,DPS,Emre,2,12,0.1667
North America - Stage 1,Watchpoint: Gibraltar,Team Liquid,TR33,DPS,Hanzo,1,12,0.0833
North America - Stage 1,Watchpoint: Gibraltar,Team Liquid,TR33,DPS,Sombra,1,12,0.0833
North America - Stage 1,Watchpoint: Gibraltar,Team Liquid,TR33,DPS,Sojourn,1,12,0.0833
North America - Stage 1,Watchpoint: Gibraltar,Team Liquid,TR33,DPS,Cassidy,1,12,0.0833
North America - Stage 1,Watchpoint: Gibraltar,Team Liquid,TR33,DPS,Tracer,1,12,0.0833
North America - Stage 1,Watchpoint: Gibraltar,Team Liquid,TR33,DPS,Venture,1,12,0.0833
North America - Stage 1,Watchpoint: Gibraltar,Team Liquid,TR33,DPS,Bastion,1,12,0.0833
North America - Stage 1,Watchpoint: Gibraltar,Team Liquid,Vega,Support,Lúcio,3,7,0.4286
